Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;regionaal;stad;stad;stad;stad;stad;stad;stad;stad
;;;;StationsType;achtergrond;verkeer;achtergrond;verkeer;verkeer;achtergrond;industrie;industrie;achtergrond
;;;;Meetprincipe;Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC)
;;;;Meetopstelling;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser
;;;;Accreditatienummer;nvt;nvt;nvt;L426;L426;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10644;NL10741;NL10742;NL49007;NL49012;NL49014;NL49551;NL49553;NL49561
CO;uur;µg/m³;20180105 01:00;20180105 02:00;175.08;219.11;209.05;173.3;201.7;90.2;169.2;167.8;186.1
CO;uur;µg/m³;20180105 02:00;20180105 03:00;164.18;212.82;210.5;163.3;202.9;78.2;164.4;165.3;184.7
CO;uur;µg/m³;20180105 03:00;20180105 04:00;168.33;224;201.77;171.4;210.8;86.2;173.5;170.3;178.5
CO;uur;µg/m³;20180105 04:00;20180105 05:00;174.3;190.76;186.48;159;202.7;58.9;171.8;169.6;178.1
CO;uur;µg/m³;20180105 05:00;20180105 06:00;164.38;229.59;186.17;170.2;197.6;77.7;172.8;168.3;193.1
CO;uur;µg/m³;20180105 06:00;20180105 07:00;174.79;251.06;180.97;200.5;271.1;104.1;179.7;174.9;214.9
CO;uur;µg/m³;20180105 07:00;20180105 08:00;173.92;391.01;204.68;268.9;372.1;172.6;205;180.4;217.5
CO;uur;µg/m³;20180105 08:00;20180105 09:00;179.22;307.16;280.5;337.5;418.8;226;195.7;327;302.4
CO;uur;µg/m³;20180105 09:00;20180105 10:00;198.02;294.18;382.42;402.6;506.1;200.6;128.9;186.8;395.1
CO;uur;µg/m³;20180105 10:00;20180105 11:00;191.27;335.01;237.13;440.3;528;168.2;170.9;188.6;326.5
CO;uur;µg/m³;20180105 11:00;20180105 12:00;179.8;325.92;255.33;378.1;445.3;173.7;197.7;197.4;323.1
