Export;EXP-2023-01 (20230706 17:10);;;StationsCode;NL49551;NL49553
H2S;uur;µg/m³;20170222 13:00;20170222 14:00;0.3;0.4
H2S;uur;µg/m³;20170222 14:00;20170222 15:00;0.4;0.5
H2S;uur;µg/m³;20170222 15:00;20170222 16:00;0.3;0.4
H2S;uur;µg/m³;20170222 16:00;20170222 17:00;0.2;0.9
H2S;uur;µg/m³;20170222 17:00;20170222 18:00;0.1;0.6
H2S;uur;µg/m³;20170222 18:00;20170222 19:00;0.3;0.3
H2S;uur;µg/m³;20170222 19:00;20170222 20:00;0.1;0.4
H2S;uur;µg/m³;20170222 20:00;20170222 21:00;0.3;0.7
H2S;uur;µg/m³;20170222 21:00;20170222 22:00;0.2;0.5
H2S;uur;µg/m³;20170222 22:00;20170222 23:00;0.5;0.9
H2S;uur;µg/m³;20170222 23:00;20170223 00:00;0.1;0.5
H2S;uur;µg/m³;20170223 00:00;20170223 01:00;0.3;0.5
H2S;uur;µg/m³;20170223 01:00;20170223 02:00;0.4;0.3
H2S;uur;µg/m³;20170223 02:00;20170223 03:00;0.3;0.8
H2S;uur;µg/m³;20170223 03:00;20170223 04:00;0.3;1.7
H2S;uur;µg/m³;20170223 04:00;20170223 05:00;0.1;2.8
H2S;uur;µg/m³;20170223 05:00;20170223 06:00;0.2;2
H2S;uur;µg/m³;20170223 06:00;20170223 07:00;0.2;1
H2S;uur;µg/m³;20170223 07:00;20170223 08:00;0.3;0.9
H2S;uur;µg/m³;20170223 08:00;20170223 09:00;0.2;
H2S;uur;µg/m³;20170223 09:00;20170223 10:00;0.3;2.4
H2S;uur;µg/m³;20170223 10:00;20170223 11:00;0.4;4.9
H2S;uur;µg/m³;20170223 11:00;20170223 12:00;0.2;4.1
H2S;uur;µg/m³;20170223 12:00;20170223 13:00;0.4;2.9
H2S;uur;µg/m³;20170223 13:00;20170223 14:00;0.3;1.5
H2S;uur;µg/m³;20170223 14:00;20170223 15:00;0.2;1.8
H2S;uur;µg/m³;20170223 15:00;20170223 16:00;0.2;1
H2S;uur;µg/m³;20170223 16:00;20170223 17:00;0.4;1.1
H2S;uur;µg/m³;20170223 17:00;20170223 18:00;0.3;1.5
H2S;uur;µg/m³;20170223 18:00;20170223 19:00;0.6;1.6
H2S;uur;µg/m³;20170223 19:00;20170223 20:00;0.4;1.1
H2S;uur;µg/m³;20170223 20:00;20170223 21:00;0.2;0.8
H2S;uur;µg/m³;20170223 21:00;20170223 22:00;0.3;1.4
H2S;uur;µg/m³;20170223 22:00;20170223 23:00;2.6;1.2
H2S;uur;µg/m³;20170223 23:00;20170224 00:00;2.4;1.4
H2S;uur;µg/m³;20170224 00:00;20170224 01:00;0.4;1.2
H2S;uur;µg/m³;20170224 01:00;20170224 02:00;0.8;1.2
H2S;uur;µg/m³;20170224 02:00;20170224 03:00;0.2;1.1
H2S;uur;µg/m³;20170224 03:00;20170224 04:00;0.1;1.5
H2S;uur;µg/m³;20170224 04:00;20170224 05:00;0.1;1
H2S;uur;µg/m³;20170224 05:00;20170224 06:00;1.9;1.2
H2S;uur;µg/m³;20170224 06:00;20170224 07:00;0.3;1.5
H2S;uur;µg/m³;20170224 07:00;20170224 08:00;0.2;1.2
H2S;uur;µg/m³;20170224 08:00;20170224 09:00;0.2;1.5
H2S;uur;µg/m³;20170224 09:00;20170224 10:00;0.2;1.2
H2S;uur;µg/m³;20170224 10:00;20170224 11:00;0.2;1.4
H2S;uur;µg/m³;20170224 11:00;20170224 12:00;0.1;1.3
H2S;uur;µg/m³;20170224 12:00;20170224 13:00;;1.5
H2S;uur;µg/m³;20170224 13:00;20170224 14:00;1;1.3
H2S;uur;µg/m³;20170224 14:00;20170224 15:00;0.4;1.1
H2S;uur;µg/m³;20170224 15:00;20170224 16:00;0.7;1.7
H2S;uur;µg/m³;20170224 16:00;20170224 17:00;0.7;1.6
H2S;uur;µg/m³;20170224 17:00;20170224 18:00;0.9;0.8
H2S;uur;µg/m³;20170224 18:00;20170224 19:00;0.6;1.4
H2S;uur;µg/m³;20170224 19:00;20170224 20:00;0.8;1.1
H2S;uur;µg/m³;20170224 20:00;20170224 21:00;0.8;0.8
H2S;uur;µg/m³;20170224 21:00;20170224 22:00;0.8;1
H2S;uur;µg/m³;20170224 22:00;20170224 23:00;0.6;1.1
H2S;uur;µg/m³;20170224 23:00;20170225 00:00;0.4;1.8
H2S;uur;µg/m³;20170225 00:00;20170225 01:00;0.7;3.5
H2S;uur;µg/m³;20170225 01:00;20170225 02:00;1.1;4.5
H2S;uur;µg/m³;20170225 02:00;20170225 03:00;1.2;5.6
H2S;uur;µg/m³;20170225 03:00;20170225 04:00;0.9;3.7
H2S;uur;µg/m³;20170225 04:00;20170225 05:00;0.8;5.7
H2S;uur;µg/m³;20170225 05:00;20170225 06:00;0.8;5.6
H2S;uur;µg/m³;20170225 06:00;20170225 07:00;1;5
H2S;uur;µg/m³;20170225 07:00;20170225 08:00;1.1;6.9
H2S;uur;µg/m³;20170225 08:00;20170225 09:00;1.1;7.8
H2S;uur;µg/m³;20170225 09:00;20170225 10:00;1.2;4.9
H2S;uur;µg/m³;20170225 10:00;20170225 11:00;0.9;
H2S;uur;µg/m³;20170225 11:00;20170225 12:00;0.9;4.4
H2S;uur;µg/m³;20170225 12:00;20170225 13:00;0.7;5.4
H2S;uur;µg/m³;20170225 13:00;20170225 14:00;0.7;5.8
H2S;uur;µg/m³;20170225 14:00;20170225 15:00;1;4.6
H2S;uur;µg/m³;20170225 15:00;20170225 16:00;0.7;4.2
H2S;uur;µg/m³;20170225 16:00;20170225 17:00;0.9;4.9
H2S;uur;µg/m³;20170225 17:00;20170225 18:00;1;1.9
H2S;uur;µg/m³;20170225 18:00;20170225 19:00;0.7;1
H2S;uur;µg/m³;20170225 19:00;20170225 20:00;0.8;1.6
H2S;uur;µg/m³;20170225 20:00;20170225 21:00;0.5;1.2
H2S;uur;µg/m³;20170225 21:00;20170225 22:00;0.6;1
H2S;uur;µg/m³;20170225 22:00;20170225 23:00;0.6;1.1
H2S;uur;µg/m³;20170225 23:00;20170226 00:00;0.7;2
H2S;uur;µg/m³;20170226 00:00;20170226 01:00;0.9;3
H2S;uur;µg/m³;20170226 01:00;20170226 02:00;0.7;3.8
H2S;uur;µg/m³;20170226 02:00;20170226 03:00;1.1;5.8
H2S;uur;µg/m³;20170226 03:00;20170226 04:00;0.5;3.1
H2S;uur;µg/m³;20170226 04:00;20170226 05:00;0.7;1.3
H2S;uur;µg/m³;20170226 05:00;20170226 06:00;0.5;2.6
H2S;uur;µg/m³;20170226 06:00;20170226 07:00;1.1;1.3
H2S;uur;µg/m³;20170226 07:00;20170226 08:00;0.8;1.9
H2S;uur;µg/m³;20170226 08:00;20170226 09:00;0.8;2
H2S;uur;µg/m³;20170226 09:00;20170226 10:00;0.7;2
H2S;uur;µg/m³;20170226 10:00;20170226 11:00;0.6;2.8
H2S;uur;µg/m³;20170226 11:00;20170226 12:00;0.9;4
H2S;uur;µg/m³;20170226 12:00;20170226 13:00;0.6;4.2
H2S;uur;µg/m³;20170226 13:00;20170226 14:00;0.6;3
H2S;uur;µg/m³;20170226 14:00;20170226 15:00;;3.2
H2S;uur;µg/m³;20170226 15:00;20170226 16:00;1.3;4.8
H2S;uur;µg/m³;20170226 16:00;20170226 17:00;1.7;4.4
H2S;uur;µg/m³;20170226 17:00;20170226 18:00;1.6;2.3
H2S;uur;µg/m³;20170226 18:00;20170226 19:00;1.5;2.1
H2S;uur;µg/m³;20170226 19:00;20170226 20:00;1.4;1.4
H2S;uur;µg/m³;20170226 20:00;20170226 21:00;1.3;1.3
H2S;uur;µg/m³;20170226 21:00;20170226 22:00;1.2;3
H2S;uur;µg/m³;20170226 22:00;20170226 23:00;1.6;3.3
H2S;uur;µg/m³;20170226 23:00;20170227 00:00;1.5;5.3
H2S;uur;µg/m³;20170227 00:00;20170227 01:00;1.7;4.2
H2S;uur;µg/m³;20170227 01:00;20170227 02:00;1.4;4.5
H2S;uur;µg/m³;20170227 02:00;20170227 03:00;1.2;6.2
H2S;uur;µg/m³;20170227 03:00;20170227 04:00;1.4;4.3
H2S;uur;µg/m³;20170227 04:00;20170227 05:00;1.3;5
H2S;uur;µg/m³;20170227 05:00;20170227 06:00;1.8;7.6
H2S;uur;µg/m³;20170227 06:00;20170227 07:00;1.4;6
H2S;uur;µg/m³;20170227 07:00;20170227 08:00;1;6.1
H2S;uur;µg/m³;20170227 08:00;20170227 09:00;1.1;3.2
H2S;uur;µg/m³;20170227 09:00;20170227 10:00;1.5;2.9
H2S;uur;µg/m³;20170227 10:00;20170227 11:00;1.6;1.2
H2S;uur;µg/m³;20170227 11:00;20170227 12:00;1.4;0.9
H2S;uur;µg/m³;20170227 12:00;20170227 13:00;1.2;
H2S;uur;µg/m³;20170227 13:00;20170227 14:00;1;0.7
H2S;uur;µg/m³;20170227 14:00;20170227 15:00;1.2;2
H2S;uur;µg/m³;20170227 15:00;20170227 16:00;1.5;1.2
H2S;uur;µg/m³;20170227 16:00;20170227 17:00;1.4;1.8
H2S;uur;µg/m³;20170227 17:00;20170227 18:00;1.5;1.4
H2S;uur;µg/m³;20170227 18:00;20170227 19:00;1.7;2.6
H2S;uur;µg/m³;20170227 19:00;20170227 20:00;1.3;3.5
H2S;uur;µg/m³;20170227 20:00;20170227 21:00;1.3;2.4
H2S;uur;µg/m³;20170227 21:00;20170227 22:00;1.2;2.5
H2S;uur;µg/m³;20170227 22:00;20170227 23:00;1.2;2.7
H2S;uur;µg/m³;20170227 23:00;20170228 00:00;1.3;2.4
H2S;uur;µg/m³;20170228 00:00;20170228 01:00;0.9;1.8
H2S;uur;µg/m³;20170228 01:00;20170228 02:00;1.3;3.2
H2S;uur;µg/m³;20170228 02:00;20170228 03:00;1;3
H2S;uur;µg/m³;20170228 03:00;20170228 04:00;1.3;2.8
H2S;uur;µg/m³;20170228 04:00;20170228 05:00;1.3;2.8
H2S;uur;µg/m³;20170228 05:00;20170228 06:00;1.4;2.9
H2S;uur;µg/m³;20170228 06:00;20170228 07:00;1.4;3.7
H2S;uur;µg/m³;20170228 07:00;20170228 08:00;0.8;2.2
H2S;uur;µg/m³;20170228 08:00;20170228 09:00;1.4;1.1
H2S;uur;µg/m³;20170228 09:00;20170228 10:00;1.5;0.7
H2S;uur;µg/m³;20170228 10:00;20170228 11:00;1.1;0.8
H2S;uur;µg/m³;20170228 11:00;20170228 12:00;1.6;0.7
H2S;uur;µg/m³;20170228 12:00;20170228 13:00;0.9;
H2S;uur;µg/m³;20170228 13:00;20170228 14:00;1.4;
H2S;uur;µg/m³;20170228 14:00;20170228 15:00;1.2;
H2S;uur;µg/m³;20170228 15:00;20170228 16:00;0.9;0.4
H2S;uur;µg/m³;20170228 16:00;20170228 17:00;;0.2
H2S;uur;µg/m³;20170228 17:00;20170228 18:00;0;0.4
H2S;uur;µg/m³;20170228 18:00;20170228 19:00;0;0.3
H2S;uur;µg/m³;20170228 19:00;20170228 20:00;0;0.6
H2S;uur;µg/m³;20170228 20:00;20170228 21:00;0;0.3
H2S;uur;µg/m³;20170228 21:00;20170228 22:00;0;0.3
H2S;uur;µg/m³;20170228 22:00;20170228 23:00;0;0.2
H2S;uur;µg/m³;20170228 23:00;20170301 00:00;0.1;0.2
H2S;uur;µg/m³;20170301 00:00;20170301 01:00;0;1.3
H2S;uur;µg/m³;20170301 01:00;20170301 02:00;0;1.4
H2S;uur;µg/m³;20170301 02:00;20170301 03:00;0.1;0.5
H2S;uur;µg/m³;20170301 03:00;20170301 04:00;0;0.1
H2S;uur;µg/m³;20170301 04:00;20170301 05:00;0;2.1
H2S;uur;µg/m³;20170301 05:00;20170301 06:00;0;0.4
H2S;uur;µg/m³;20170301 06:00;20170301 07:00;0;0.2
H2S;uur;µg/m³;20170301 07:00;20170301 08:00;0.1;0.2
H2S;uur;µg/m³;20170301 08:00;20170301 09:00;0;0.2
H2S;uur;µg/m³;20170301 09:00;20170301 10:00;0;0.1
H2S;uur;µg/m³;20170301 10:00;20170301 11:00;0.1;0.2
H2S;uur;µg/m³;20170301 11:00;20170301 12:00;0.1;0.6
H2S;uur;µg/m³;20170301 12:00;20170301 13:00;;0.2
H2S;uur;µg/m³;20170301 13:00;20170301 14:00;;0.1
H2S;uur;µg/m³;20170301 14:00;20170301 15:00;2.2;
H2S;uur;µg/m³;20170301 15:00;20170301 16:00;2.1;3.4
H2S;uur;µg/m³;20170301 16:00;20170301 17:00;2.1;3.2
H2S;uur;µg/m³;20170301 17:00;20170301 18:00;1.8;2.8
H2S;uur;µg/m³;20170301 18:00;20170301 19:00;1.8;3.2
H2S;uur;µg/m³;20170301 19:00;20170301 20:00;2.8;2.1
H2S;uur;µg/m³;20170301 20:00;20170301 21:00;2.2;3.7
H2S;uur;µg/m³;20170301 21:00;20170301 22:00;2.1;4.3
H2S;uur;µg/m³;20170301 22:00;20170301 23:00;2.4;4.4
H2S;uur;µg/m³;20170301 23:00;20170302 00:00;1.5;3
H2S;uur;µg/m³;20170302 00:00;20170302 01:00;2.6;2.1
H2S;uur;µg/m³;20170302 01:00;20170302 02:00;2.5;3.6
H2S;uur;µg/m³;20170302 02:00;20170302 03:00;2.7;5.5
H2S;uur;µg/m³;20170302 03:00;20170302 04:00;2.2;2.2
H2S;uur;µg/m³;20170302 04:00;20170302 05:00;2.3;1.6
H2S;uur;µg/m³;20170302 05:00;20170302 06:00;2.1;1.7
H2S;uur;µg/m³;20170302 06:00;20170302 07:00;1.9;1.6
H2S;uur;µg/m³;20170302 07:00;20170302 08:00;1.7;1.3
H2S;uur;µg/m³;20170302 08:00;20170302 09:00;2.2;1.5
H2S;uur;µg/m³;20170302 09:00;20170302 10:00;1.7;1.5
H2S;uur;µg/m³;20170302 10:00;20170302 11:00;2.4;1.6
H2S;uur;µg/m³;20170302 11:00;20170302 12:00;1.9;1.1
H2S;uur;µg/m³;20170302 12:00;20170302 13:00;1.9;1.3
H2S;uur;µg/m³;20170302 13:00;20170302 14:00;2.1;1.2
H2S;uur;µg/m³;20170302 14:00;20170302 15:00;1.6;1.1
H2S;uur;µg/m³;20170302 15:00;20170302 16:00;2.4;1.1
H2S;uur;µg/m³;20170302 16:00;20170302 17:00;1.8;1.3
H2S;uur;µg/m³;20170302 17:00;20170302 18:00;2.7;0.9
H2S;uur;µg/m³;20170302 18:00;20170302 19:00;;1.9
H2S;uur;µg/m³;20170302 19:00;20170302 20:00;0.2;1.7
H2S;uur;µg/m³;20170302 20:00;20170302 21:00;0.1;1.6
H2S;uur;µg/m³;20170302 21:00;20170302 22:00;0.2;1.2
H2S;uur;µg/m³;20170302 22:00;20170302 23:00;0.1;1.4
H2S;uur;µg/m³;20170302 23:00;20170303 00:00;0.2;1.5
H2S;uur;µg/m³;20170303 00:00;20170303 01:00;0.2;1.7
H2S;uur;µg/m³;20170303 01:00;20170303 02:00;0.1;3.9
H2S;uur;µg/m³;20170303 02:00;20170303 03:00;0.1;6.8
H2S;uur;µg/m³;20170303 03:00;20170303 04:00;0.1;3.1
H2S;uur;µg/m³;20170303 04:00;20170303 05:00;0.1;3.6
H2S;uur;µg/m³;20170303 05:00;20170303 06:00;0.2;4.4
H2S;uur;µg/m³;20170303 06:00;20170303 07:00;0.6;2.2
H2S;uur;µg/m³;20170303 07:00;20170303 08:00;0.2;1.9
H2S;uur;µg/m³;20170303 08:00;20170303 09:00;0.2;3.6
H2S;uur;µg/m³;20170303 09:00;20170303 10:00;0.4;2.7
H2S;uur;µg/m³;20170303 10:00;20170303 11:00;0.2;1.5
H2S;uur;µg/m³;20170303 11:00;20170303 12:00;0.5;2.6
H2S;uur;µg/m³;20170303 12:00;20170303 13:00;0.5;2.4
H2S;uur;µg/m³;20170303 13:00;20170303 14:00;0.3;2
H2S;uur;µg/m³;20170303 14:00;20170303 15:00;0.4;1.5
H2S;uur;µg/m³;20170303 15:00;20170303 16:00;0.4;2
H2S;uur;µg/m³;20170303 16:00;20170303 17:00;0.4;
H2S;uur;µg/m³;20170303 17:00;20170303 18:00;0.3;0.8
H2S;uur;µg/m³;20170303 18:00;20170303 19:00;0.3;0.8
H2S;uur;µg/m³;20170303 19:00;20170303 20:00;0.1;0.8
H2S;uur;µg/m³;20170303 20:00;20170303 21:00;0.3;1.1
H2S;uur;µg/m³;20170303 21:00;20170303 22:00;0.4;1.3
H2S;uur;µg/m³;20170303 22:00;20170303 23:00;0.5;2.1
H2S;uur;µg/m³;20170303 23:00;20170304 00:00;0.3;2.9
H2S;uur;µg/m³;20170304 00:00;20170304 01:00;0.2;3.1
H2S;uur;µg/m³;20170304 01:00;20170304 02:00;0.2;3
H2S;uur;µg/m³;20170304 02:00;20170304 03:00;0.1;2.3
H2S;uur;µg/m³;20170304 03:00;20170304 04:00;0.4;2.4
H2S;uur;µg/m³;20170304 04:00;20170304 05:00;0.6;2.5
H2S;uur;µg/m³;20170304 05:00;20170304 06:00;0.2;1.2
H2S;uur;µg/m³;20170304 06:00;20170304 07:00;0.3;2.1
H2S;uur;µg/m³;20170304 07:00;20170304 08:00;0.1;2.6
H2S;uur;µg/m³;20170304 08:00;20170304 09:00;0.2;1.9
H2S;uur;µg/m³;20170304 09:00;20170304 10:00;0.3;2.3
H2S;uur;µg/m³;20170304 10:00;20170304 11:00;0.2;1.7
H2S;uur;µg/m³;20170304 11:00;20170304 12:00;0.3;2
H2S;uur;µg/m³;20170304 12:00;20170304 13:00;0.3;2.1
H2S;uur;µg/m³;20170304 13:00;20170304 14:00;0.1;3.5
H2S;uur;µg/m³;20170304 14:00;20170304 15:00;0.1;3.8
H2S;uur;µg/m³;20170304 15:00;20170304 16:00;0;1.3
H2S;uur;µg/m³;20170304 16:00;20170304 17:00;0.1;2.6
H2S;uur;µg/m³;20170304 17:00;20170304 18:00;0.3;1.1
H2S;uur;µg/m³;20170304 18:00;20170304 19:00;0.6;0.8
H2S;uur;µg/m³;20170304 19:00;20170304 20:00;0;1.7
H2S;uur;µg/m³;20170304 20:00;20170304 21:00;;2.2
H2S;uur;µg/m³;20170304 21:00;20170304 22:00;0.8;4.5
H2S;uur;µg/m³;20170304 22:00;20170304 23:00;0.4;2.7
H2S;uur;µg/m³;20170304 23:00;20170305 00:00;0.7;3.5
H2S;uur;µg/m³;20170305 00:00;20170305 01:00;0.5;5.6
H2S;uur;µg/m³;20170305 01:00;20170305 02:00;0.5;4.7
H2S;uur;µg/m³;20170305 02:00;20170305 03:00;0.8;5.8
H2S;uur;µg/m³;20170305 03:00;20170305 04:00;0.6;6.4
H2S;uur;µg/m³;20170305 04:00;20170305 05:00;0.6;1
H2S;uur;µg/m³;20170305 05:00;20170305 06:00;0.3;1.1
H2S;uur;µg/m³;20170305 06:00;20170305 07:00;0.5;1.4
H2S;uur;µg/m³;20170305 07:00;20170305 08:00;0.6;1
H2S;uur;µg/m³;20170305 08:00;20170305 09:00;0.4;4.7
H2S;uur;µg/m³;20170305 09:00;20170305 10:00;0.3;6.7
H2S;uur;µg/m³;20170305 10:00;20170305 11:00;0.6;5.5
H2S;uur;µg/m³;20170305 11:00;20170305 12:00;0.8;8.2
H2S;uur;µg/m³;20170305 12:00;20170305 13:00;0.6;1.3
H2S;uur;µg/m³;20170305 13:00;20170305 14:00;0.5;1.2
H2S;uur;µg/m³;20170305 14:00;20170305 15:00;0.7;0.8
H2S;uur;µg/m³;20170305 15:00;20170305 16:00;0.5;0.8
H2S;uur;µg/m³;20170305 16:00;20170305 17:00;0.8;1.6
H2S;uur;µg/m³;20170305 17:00;20170305 18:00;1;1.6
H2S;uur;µg/m³;20170305 18:00;20170305 19:00;0.9;
H2S;uur;µg/m³;20170305 19:00;20170305 20:00;0.6;1.3
H2S;uur;µg/m³;20170305 20:00;20170305 21:00;0.4;1.4
H2S;uur;µg/m³;20170305 21:00;20170305 22:00;0.4;0.9
H2S;uur;µg/m³;20170305 22:00;20170305 23:00;0.4;1.3
H2S;uur;µg/m³;20170305 23:00;20170306 00:00;0.4;1.1
H2S;uur;µg/m³;20170306 00:00;20170306 01:00;0.5;1.1
H2S;uur;µg/m³;20170306 01:00;20170306 02:00;0.4;1.7
H2S;uur;µg/m³;20170306 02:00;20170306 03:00;0.7;1.9
H2S;uur;µg/m³;20170306 03:00;20170306 04:00;0.4;1.4
H2S;uur;µg/m³;20170306 04:00;20170306 05:00;0.7;2.2
H2S;uur;µg/m³;20170306 05:00;20170306 06:00;0.9;2.6
H2S;uur;µg/m³;20170306 06:00;20170306 07:00;0.5;1.3
H2S;uur;µg/m³;20170306 07:00;20170306 08:00;0.9;1.1
H2S;uur;µg/m³;20170306 08:00;20170306 09:00;0.8;1
H2S;uur;µg/m³;20170306 09:00;20170306 10:00;1.4;1.1
H2S;uur;µg/m³;20170306 10:00;20170306 11:00;0.7;0.8
H2S;uur;µg/m³;20170306 11:00;20170306 12:00;0.7;0.8
H2S;uur;µg/m³;20170306 12:00;20170306 13:00;1.7;0.8
H2S;uur;µg/m³;20170306 13:00;20170306 14:00;3.1;0.7
H2S;uur;µg/m³;20170306 14:00;20170306 15:00;2.3;0.6
H2S;uur;µg/m³;20170306 15:00;20170306 16:00;2.6;0.4
H2S;uur;µg/m³;20170306 16:00;20170306 17:00;1.7;0.9
H2S;uur;µg/m³;20170306 17:00;20170306 18:00;2.9;0.4
H2S;uur;µg/m³;20170306 18:00;20170306 19:00;1.2;0.5
H2S;uur;µg/m³;20170306 19:00;20170306 20:00;0.6;0.5
H2S;uur;µg/m³;20170306 20:00;20170306 21:00;0.5;0.6
H2S;uur;µg/m³;20170306 21:00;20170306 22:00;3;0.6
H2S;uur;µg/m³;20170306 22:00;20170306 23:00;;0.4
H2S;uur;µg/m³;20170306 23:00;20170307 00:00;1.4;0.1
H2S;uur;µg/m³;20170307 00:00;20170307 01:00;2.7;1.1
H2S;uur;µg/m³;20170307 01:00;20170307 02:00;0.9;0.5
H2S;uur;µg/m³;20170307 02:00;20170307 03:00;1;0.7
H2S;uur;µg/m³;20170307 03:00;20170307 04:00;1.4;0.5
H2S;uur;µg/m³;20170307 04:00;20170307 05:00;2.5;0.8
H2S;uur;µg/m³;20170307 05:00;20170307 06:00;2.8;0.7
H2S;uur;µg/m³;20170307 06:00;20170307 07:00;2.3;0.4
H2S;uur;µg/m³;20170307 07:00;20170307 08:00;1.3;0.9
H2S;uur;µg/m³;20170307 08:00;20170307 09:00;1.6;0.8
H2S;uur;µg/m³;20170307 09:00;20170307 10:00;1.4;0.7
H2S;uur;µg/m³;20170307 10:00;20170307 11:00;1.5;0.4
H2S;uur;µg/m³;20170307 11:00;20170307 12:00;1.6;0.7
H2S;uur;µg/m³;20170307 12:00;20170307 13:00;1.3;1
H2S;uur;µg/m³;20170307 13:00;20170307 14:00;1.3;0.3
H2S;uur;µg/m³;20170307 14:00;20170307 15:00;1.5;0.5
H2S;uur;µg/m³;20170307 15:00;20170307 16:00;1.4;0.6
H2S;uur;µg/m³;20170307 16:00;20170307 17:00;1.4;0.9
H2S;uur;µg/m³;20170307 17:00;20170307 18:00;1.2;0.5
H2S;uur;µg/m³;20170307 18:00;20170307 19:00;1.2;0.6
H2S;uur;µg/m³;20170307 19:00;20170307 20:00;1.6;0.6
H2S;uur;µg/m³;20170307 20:00;20170307 21:00;0.9;
H2S;uur;µg/m³;20170307 21:00;20170307 22:00;1.2;0.5
H2S;uur;µg/m³;20170307 22:00;20170307 23:00;1.2;0.6
H2S;uur;µg/m³;20170307 23:00;20170308 00:00;1.3;2
H2S;uur;µg/m³;20170308 00:00;20170308 01:00;1.4;3.8
H2S;uur;µg/m³;20170308 01:00;20170308 02:00;0.9;1
H2S;uur;µg/m³;20170308 02:00;20170308 03:00;1.5;0.8
H2S;uur;µg/m³;20170308 03:00;20170308 04:00;1;1.2
H2S;uur;µg/m³;20170308 04:00;20170308 05:00;1.4;0.9
H2S;uur;µg/m³;20170308 05:00;20170308 06:00;2;1.1
H2S;uur;µg/m³;20170308 06:00;20170308 07:00;2.5;2.1
H2S;uur;µg/m³;20170308 07:00;20170308 08:00;1.4;1.7
H2S;uur;µg/m³;20170308 08:00;20170308 09:00;1.3;1.9
H2S;uur;µg/m³;20170308 09:00;20170308 10:00;1.3;1.1
H2S;uur;µg/m³;20170308 10:00;20170308 11:00;1.7;
H2S;uur;µg/m³;20170308 11:00;20170308 12:00;1.7;
H2S;uur;µg/m³;20170308 12:00;20170308 13:00;1.3;
H2S;uur;µg/m³;20170308 13:00;20170308 14:00;1.4;
H2S;uur;µg/m³;20170308 14:00;20170308 15:00;1.5;0.4
H2S;uur;µg/m³;20170308 15:00;20170308 16:00;1.3;1.6
H2S;uur;µg/m³;20170308 16:00;20170308 17:00;1.7;1.1
H2S;uur;µg/m³;20170308 17:00;20170308 18:00;1.5;0.5
H2S;uur;µg/m³;20170308 18:00;20170308 19:00;1.1;0.4
H2S;uur;µg/m³;20170308 19:00;20170308 20:00;0.9;0.6
H2S;uur;µg/m³;20170308 20:00;20170308 21:00;1.7;0.6
H2S;uur;µg/m³;20170308 21:00;20170308 22:00;1.7;0.7
H2S;uur;µg/m³;20170308 22:00;20170308 23:00;1.8;0.9
H2S;uur;µg/m³;20170308 23:00;20170309 00:00;1.3;0.8
H2S;uur;µg/m³;20170309 00:00;20170309 01:00;;0.8
H2S;uur;µg/m³;20170309 01:00;20170309 02:00;3.4;1.2
H2S;uur;µg/m³;20170309 02:00;20170309 03:00;2.9;3.8
H2S;uur;µg/m³;20170309 03:00;20170309 04:00;3.7;8
H2S;uur;µg/m³;20170309 04:00;20170309 05:00;3.2;7
H2S;uur;µg/m³;20170309 05:00;20170309 06:00;4;1.9
H2S;uur;µg/m³;20170309 06:00;20170309 07:00;;1.8
H2S;uur;µg/m³;20170309 07:00;20170309 08:00;3.1;1.4
H2S;uur;µg/m³;20170309 08:00;20170309 09:00;3.1;4.3
H2S;uur;µg/m³;20170309 09:00;20170309 10:00;2.3;4.3
H2S;uur;µg/m³;20170309 10:00;20170309 11:00;2.1;1.5
H2S;uur;µg/m³;20170309 11:00;20170309 12:00;2.4;0.8
H2S;uur;µg/m³;20170309 12:00;20170309 13:00;2.6;0.5
H2S;uur;µg/m³;20170309 13:00;20170309 14:00;2.5;0.6
H2S;uur;µg/m³;20170309 14:00;20170309 15:00;2.4;
H2S;uur;µg/m³;20170309 15:00;20170309 16:00;2.8;0.8
H2S;uur;µg/m³;20170309 16:00;20170309 17:00;2.9;0.8
H2S;uur;µg/m³;20170309 17:00;20170309 18:00;2.5;0.8
H2S;uur;µg/m³;20170309 18:00;20170309 19:00;2.5;0.9
H2S;uur;µg/m³;20170309 19:00;20170309 20:00;3.5;0.7
H2S;uur;µg/m³;20170309 20:00;20170309 21:00;5.3;0.9
H2S;uur;µg/m³;20170309 21:00;20170309 22:00;3.2;0.4
H2S;uur;µg/m³;20170309 22:00;20170309 23:00;2.4;
H2S;uur;µg/m³;20170309 23:00;20170310 00:00;2.7;1.6
H2S;uur;µg/m³;20170310 00:00;20170310 01:00;2.1;1.2
H2S;uur;µg/m³;20170310 01:00;20170310 02:00;2.7;1.2
H2S;uur;µg/m³;20170310 02:00;20170310 03:00;2.2;1.7
H2S;uur;µg/m³;20170310 03:00;20170310 04:00;2.1;1.8
H2S;uur;µg/m³;20170310 04:00;20170310 05:00;3.2;1.3
H2S;uur;µg/m³;20170310 05:00;20170310 06:00;2.6;1.5
H2S;uur;µg/m³;20170310 06:00;20170310 07:00;2.8;1.7
H2S;uur;µg/m³;20170310 07:00;20170310 08:00;;1.9
H2S;uur;µg/m³;20170310 08:00;20170310 09:00;0.2;1.1
H2S;uur;µg/m³;20170310 09:00;20170310 10:00;0.1;0.7
H2S;uur;µg/m³;20170310 10:00;20170310 11:00;0.2;1
